x(m)                     y(m)                     z(m)                     Magnetic_Potential       Magnetic_x(nT)           Magnetic_y(nT)           Magnetic_z(nT)           
39531500.0000000         3435600.0000000          100.0000000              -9.26252842469750e-05    -1.02750871430427e+02    -2.97862500420807e+02    -1.09008907140724e+02    
39531600.0000000         3435600.0000000          100.0000000              -8.24639163412083e-05    -1.00887150872719e+02    -3.06896939352980e+02    -1.30618252383494e+02    
39531700.0000000         3435600.0000000          100.0000000              -7.23440780671860e-05    -1.02134764835317e+02    -3.17502555352803e+02    -1.55610434075157e+02    
39531800.0000000         3435600.0000000          100.0000000              -6.18878916531609e-05    -1.07865557983800e+02    -3.29917211048077e+02    -1.83561302987758e+02    
39531900.0000000         3435600.0000000          100.0000000              -5.05696067903747e-05    -1.19651490940536e+02    -3.44313836351303e+02    -2.13475527434263e+02    
39532000.0000000         3435600.0000000          100.0000000              -3.76975644915109e-05    -1.39211055612006e+02    -3.60838572728445e+02    -2.43489940509690e+02    
39532100.0000000         3435600.0000000          100.0000000              -2.24245974014590e-05    -1.67820121377530e+02    -3.79625115685142e+02    -2.70539807299778e+02    
39532200.0000000         3435600.0000000          100.0000000              -3.82238922652624e-06    -2.05693250616396e+02    -4.00657395712320e+02    -2.90441675175655e+02    
39532300.0000000         3435600.0000000          100.0000000              1.89721818993245e-05     -2.51265174342197e+02    -4.23699900220026e+02    -2.98560640115220e+02    
39532400.0000000         3435600.0000000          100.0000000              4.65756717769541e-05     -3.01096536760186e+02    -4.47806462739034e+02    -2.90543762041220e+02    
39532500.0000000         3435600.0000000          100.0000000              7.91210566741148e-05     -3.48758037929760e+02    -4.70936296663467e+02    -2.64057282992108e+02    
39532600.0000000         3435600.0000000          100.0000000              1.16031723359387e-04     -3.87776673650423e+02    -4.92295805945063e+02    -2.21915924774709e+02    
39532700.0000000         3435600.0000000          100.0000000              1.56272350479727e-04     -4.14708472363317e+02    -5.10215060928124e+02    -1.67633661986108e+02    
39532800.0000000         3435600.0000000          100.0000000              1.98496177552629e-04     -4.27348791861609e+02    -5.23396823424295e+02    -1.06632875010298e+02    
39532900.0000000         3435600.0000000          100.0000000              2.41277932546087e-04     -4.26153601980520e+02    -5.30607355845771e+02    -4.40536249706298e+01    
39533000.0000000         3435600.0000000          100.0000000              2.83286896319167e-04     -4.11785988944261e+02    -5.30669973575618e+02    1.64059272140976e+01     
39533100.0000000         3435600.0000000          100.0000000              3.23251573249997e-04     -3.85958053161204e+02    -5.23181117036941e+02    6.91921438508377e+01     
39533200.0000000         3435600.0000000          100.0000000              3.60218138766578e-04     -3.52361033903255e+02    -5.09597992538931e+02    1.11200075994744e+02     
39533300.0000000         3435600.0000000          100.0000000              3.93611481565101e-04     -3.15337018963858e+02    -4.91811408641774e+02    1.40446079553032e+02     
39533400.0000000         3435600.0000000          100.0000000              4.23284167273667e-04     -2.78327690582265e+02    -4.71334634102027e+02    1.57694969414912e+02     
39533500.0000000         3435600.0000000          100.0000000              4.49394461237721e-04     -2.44730406868845e+02    -4.49451555287569e+02    1.63644407567090e+02     
39533600.0000000         3435600.0000000          100.0000000              4.72436521708488e-04     -2.17219014849192e+02    -4.27689725617234e+02    1.61384702673941e+02     
39533700.0000000         3435600.0000000          100.0000000              4.93053526884176e-04     -1.96155450898961e+02    -4.07120337318512e+02    1.54294898988203e+02     
39533800.0000000         3435600.0000000          100.0000000              5.11864267503275e-04     -1.80964381704091e+02    -3.88359421104524e+02    1.44735939329191e+02     
39533900.0000000         3435600.0000000          100.0000000              5.29408446037533e-04     -1.70621650018778e+02    -3.71767005322531e+02    1.34562239458556e+02     
39534000.0000000         3435600.0000000          100.0000000              5.46107282313897e-04     -1.63848306486543e+02    -3.57313566688578e+02    1.24888857960607e+02     
39534100.0000000         3435600.0000000          100.0000000              5.62260978441189e-04     -1.59571830894137e+02    -3.44817145507849e+02    1.16139824976386e+02     
39534200.0000000         3435600.0000000          100.0000000              5.78079969479418e-04     -1.57056370735152e+02    -3.33990094340275e+02    1.08424769705897e+02     
39534300.0000000         3435600.0000000          100.0000000              5.93715478300574e-04     -1.55840529883336e+02    -3.24564580445581e+02    1.01732918247999e+02     
39534400.0000000         3435600.0000000          100.0000000              6.09280726866330e-04     -1.55607287781678e+02    -3.16308770452050e+02    9.60455215191281e+01     
39534500.0000000         3435600.0000000          100.0000000              6.24861003846979e-04     -1.56092590325943e+02    -3.09039052221876e+02    9.13568514508013e+01     
39534600.0000000         3435600.0000000          100.0000000              6.40514396647357e-04     -1.57038498365558e+02    -3.02594485700264e+02    8.75748474293308e+01     
39534700.0000000         3435600.0000000          100.0000000              6.56278202946061e-04     -1.58275541248337e+02    -2.96843370801769e+02    8.45717257923372e+01     
39534800.0000000         3435600.0000000          100.0000000              6.72176339455021e-04     -1.59729408323011e+02    -2.91743820111833e+02    8.21855777833942e+01     
39534900.0000000         3435600.0000000          100.0000000              6.88230217809496e-04     -1.61354802111412e+02    -2.87249127312730e+02    8.04624569585529e+01     
39535000.0000000         3435600.0000000          100.0000000              7.04448340260709e-04     -1.63010027739967e+02    -2.83178331376979e+02    7.92804754776831e+01     
39531000.0000000         3435700.0000000          100.0000000              -1.22683392113047e-04    -1.32276324664071e+02    -2.74000805886545e+02    -4.02121746095715e+01    
39531100.0000000         3435700.0000000          100.0000000              -1.09698120933113e-04    -1.27428042997051e+02    -2.79223561063927e+02    -4.82086401022229e+01    
39531200.0000000         3435700.0000000          100.0000000              -9.71954004704656e-05    -1.22659260274252e+02    -2.85337263856627e+02    -5.79867937692639e+01    
39531300.0000000         3435700.0000000          100.0000000              -8.51522955203687e-05    -1.18310056314419e+02    -2.92535758388088e+02    -6.98502223292533e+01    
39531400.0000000         3435700.0000000          100.0000000              -7.35107397873219e-05    -1.14655462905096e+02    -3.00930811126620e+02    -8.39655933217447e+01    
39531500.0000000         3435700.0000000          100.0000000              -6.21793917780525e-05    -1.12255902502312e+02    -3.10722734393348e+02    -1.00858692465647e+02    
39531600.0000000         3435700.0000000          100.0000000              -5.09868427670439e-05    -1.12055899370292e+02    -3.22233754864402e+02    -1.20713629109897e+02    
39531700.0000000         3435700.0000000          100.0000000              -3.96557480416968e-05    -1.15232028502458e+02    -3.35752559057047e+02    -1.43352756269808e+02    
39531800.0000000         3435700.0000000          100.0000000              -2.77846232273587e-05    -1.23084171457329e+02    -3.51479705112149e+02    -1.68175589300455e+02    
39531900.0000000         3435700.0000000          100.0000000              -1.48341198777640e-05    -1.37098565073679e+02    -3.69537064612686e+02    -1.94149750578808e+02    
39532000.0000000         3435700.0000000          100.0000000              -1.02624988367803e-07    -1.58956947425936e+02    -3.89964919770855e+02    -2.19257877366251e+02    
39532100.0000000         3435700.0000000          100.0000000              1.72575179772544e-05     -1.89783512267475e+02    -4.12629241736039e+02    -2.40259784433781e+02    
39532200.0000000         3435700.0000000          100.0000000              3.81527498317814e-05     -2.29508862059097e+02    -4.37105454260371e+02    -2.52893178612475e+02    
39532300.0000000         3435700.0000000          100.0000000              6.33925367828523e-05     -2.76148029078212e+02    -4.62565139172523e+02    -2.52485737674491e+02    
39532400.0000000         3435700.0000000          100.0000000              9.34710661609844e-05     -3.25381579407086e+02    -4.87615404939909e+02    -2.35333692044217e+02    
39532500.0000000         3435700.0000000          100.0000000              1.28345307952803e-04     -3.70911235451756e+02    -5.10600182488979e+02    -2.00238412694385e+02    
39532600.0000000         3435700.0000000          100.0000000              1.67321525744106e-04     -4.06576623377009e+02    -5.30066866817822e+02    -1.49791839040895e+02    
39532700.0000000         3435700.0000000          100.0000000              2.09200952960477e-04     -4.28509347448587e+02    -5.44620888552393e+02    -8.88580014992202e+01    
39532800.0000000         3435700.0000000          100.0000000              2.52494660768122e-04     -4.34773255396032e+02    -5.52567757594124e+02    -2.34435352305774e+01    
39532900.0000000         3435700.0000000          100.0000000              2.95678034058770e-04     -4.26677318360256e+02    -5.53412613577663e+02    4.05309544134740e+01     
39533000.0000000         3435700.0000000          100.0000000              3.37367302241530e-04     -4.04833070623939e+02    -5.47235615784251e+02    9.91161640185075e+01     
39533100.0000000         3435700.0000000          100.0000000              3.76287120816533e-04     -3.72256662768639e+02    -5.34196363462735e+02    1.46463155056999e+02     
39533200.0000000         3435700.0000000          100.0000000              4.11619174990275e-04     -3.33807578808080e+02    -5.15524734618203e+02    1.80436283063140e+02     
39533300.0000000         3435700.0000000          100.0000000              4.43023383648699e-04     -2.94265625528400e+02    -4.94027810158574e+02    2.01364384387841e+02     
39533400.0000000         3435700.0000000          100.0000000              4.70478660505743e-04     -2.55388306647629e+02    -4.70417354229783e+02    2.09891743813303e+02     
39533500.0000000         3435700.0000000          100.0000000              4.94278893613449e-04     -2.21728648039169e+02    -4.46403448700431e+02    2.07030257236263e+02     
39533600.0000000         3435700.0000000          100.0000000              5.15072036081523e-04     -1.95399894016654e+02    -4.23534603404235e+02    1.96789113930736e+02     
39533700.0000000         3435700.0000000          100.0000000              5.33596836702219e-04     -1.76227847008817e+02    -4.02585948322006e+02    1.82798247093458e+02     
39533800.0000000         3435700.0000000          100.0000000              5.50529859600971e-04     -1.63365641454530e+02    -3.84060468177474e+02    1.67609674551947e+02     
39533900.0000000         3435700.0000000          100.0000000              5.66431740434067e-04     -1.55351392399007e+02    -3.68031251683924e+02    1.53067505346736e+02     
39534000.0000000         3435700.0000000          100.0000000              5.81711668091232e-04     -1.50697749977654e+02    -3.54282117736564e+02    1.40072537598559e+02     
39534100.0000000         3435700.0000000          100.0000000              5.96643370103169e-04     -1.48225714101833e+02    -3.42466479433704e+02    1.28838008931859e+02     
39534200.0000000         3435700.0000000          100.0000000              6.11404532170472e-04     -1.47195053252431e+02    -3.32226711261314e+02    1.19229465393264e+02     
39534300.0000000         3435700.0000000          100.0000000              6.26117015379634e-04     -1.47206018704191e+02    -3.23256480897577e+02    1.11050644303291e+02     
39534400.0000000         3435700.0000000          100.0000000              6.40871895933092e-04     -1.48002891330311e+02    -3.15351191858959e+02    1.04191114619530e+02     
39534500.0000000         3435700.0000000          100.0000000              6.55735471113419e-04     -1.49338061507764e+02    -3.08318847157591e+02    9.85547455833924e+01     
39534600.0000000         3435700.0000000          100.0000000              6.70750571775804e-04     -1.51007662611678e+02    -3.02026134443388e+02    9.39737002763285e+01     
39534700.0000000         3435700.0000000          100.0000000              6.85944094704486e-04     -1.52897704921264e+02    -2.96404035512099e+02    9.02768119213353e+01     
39534800.0000000         3435700.0000000          100.0000000              7.01336751747541e-04     -1.54980329564596e+02    -2.91390183815995e+02    8.74105798597624e+01     
39534900.0000000         3435700.0000000          100.0000000              7.16939820214699e-04     -1.57064363483863e+02    -2.86876848748694e+02    8.53253262466114e+01     
39535000.0000000         3435700.0000000          100.0000000              7.32749183468548e-04     -1.59121585818076e+02    -2.82778415166750e+02    8.37901033651036e+01     
39531000.0000000         3435800.0000000          100.0000000              -9.50444429521618e-05    -1.37514301105615e+02    -2.78649897344763e+02    -3.58294025568181e+01    
39531100.0000000         3435800.0000000          100.0000000              -8.14931198749556e-05    -1.33543637663277e+02    -2.84718989649055e+02    -4.31914503298323e+01    
39531200.0000000         3435800.0000000          100.0000000              -6.83266158614560e-05    -1.29854440577226e+02    -2.91830499965943e+02    -5.20864098041319e+01    
39531300.0000000         3435800.0000000          100.0000000              -5.55032614701354e-05    -1.26724658576955e+02    -3.00156655606553e+02    -6.27127150887605e+01    
39531400.0000000         3435800.0000000          100.0000000              -4.29539810840111e-05    -1.24456152669260e+02    -3.09854457512020e+02    -7.54094161655460e+01    
39531500.0000000         3435800.0000000          100.0000000              -3.05588995138712e-05    -1.23780278805703e+02    -3.21251649700173e+02    -9.04512210592499e+01    
39531600.0000000         3435800.0000000          100.0000000              -1.81150928667296e-05    -1.25601829448278e+02    -3.34641172627141e+02    -1.07809867098927e+02    
39531700.0000000         3435800.0000000          100.0000000              -5.31912125423364e-06    -1.31010751790189e+02    -3.50254853440582e+02    -1.27139734347062e+02    
39531800.0000000         3435800.0000000          100.0000000              8.24671451433417e-06     -1.41220735438425e+02    -3.68223978968531e+02    -1.47759763919663e+02    
39531900.0000000         3435800.0000000          100.0000000              2.31318341318376e-05     -1.57634014791345e+02    -3.88595800131113e+02    -1.68436859354776e+02    
39532000.0000000         3435800.0000000          100.0000000              4.00309744008373e-05     -1.81741965271481e+02    -4.11201704248519e+02    -1.87101002977925e+02    
39532100.0000000         3435800.0000000          100.0000000              5.97671875580052e-05     -2.14416852633847e+02    -4.35673823508269e+02    -2.00381001239281e+02    
39532200.0000000         3435800.0000000          100.0000000              8.31845073513660e-05     -2.55138355354078e+02    -4.61192275428581e+02    -2.04145864410647e+02    
39532300.0000000         3435800.0000000          100.0000000              1.10984559813346e-04     -3.01466193729937e+02    -4.86478234040666e+02    -1.94167911548499e+02    
39532400.0000000         3435800.0000000          100.0000000              1.43512334595258e-04     -3.48756159236109e+02    -5.09944565380939e+02    -1.67450291805568e+02    
39532500.0000000         3435800.0000000          100.0000000              1.80557688216679e-04     -3.90726590308689e+02    -5.29926847334532e+02    -1.23675028677337e+02    
39532600.0000000         3435800.0000000          100.0000000              2.21280864704859e-04     -4.21471471892725e+02    -5.45008897323805e+02    -6.60332489366912e+01    
39532700.0000000         3435800.0000000          100.0000000              2.64342953202692e-04     -4.37006315353459e+02    -5.53869206871349e+02    -1.45332935865760e-01    
39532800.0000000         3435800.0000000          100.0000000              3.08127981214987e-04     -4.36110105020632e+02    -5.55741884427722e+02    6.66478442788096e+01     
39532900.0000000         3435800.0000000          100.0000000              3.51110474571216e-04     -4.21399998352350e+02    -5.50966693797074e+02    1.29188461723827e+02     
39533000.0000000         3435800.0000000          100.0000000              3.91941640371860e-04     -3.92918043761798e+02    -5.40170839866641e+02    1.84140123364381e+02     
39533100.0000000         3435800.0000000          100.0000000              4.29353201420006e-04     -3.54258239365095e+02    -5.23312006681803e+02    2.24706765076643e+02     
39533200.0000000         3435800.0000000          100.0000000              4.62683115747523e-04     -3.12320728828101e+02    -5.02271608258741e+02    2.49642327844786e+02     
39533300.0000000         3435800.0000000          100.0000000              4.91837798317095e-04     -2.70643249926867e+02    -4.79076873996556e+02    2.61893972720064e+02     
39533400.0000000         3435800.0000000          100.0000000              5.16878394496462e-04     -2.31119635471051e+02    -4.55078449604798e+02    2.60269487706891e+02     
39533500.0000000         3435800.0000000          100.0000000              5.38290967324836e-04     -1.98398273485209e+02    -4.31790053868416e+02    2.48228448074377e+02     
39533600.0000000         3435800.0000000          100.0000000              5.56837372423464e-04     -1.73952395293794e+02    -4.10198751253506e+02    2.29806217671953e+02     
39533700.0000000         3435800.0000000          100.0000000              5.73336869309334e-04     -1.57246009351291e+02    -3.91081775970627e+02    2.09068961092880e+02     
39533800.0000000         3435800.0000000          100.0000000              5.88501784399723e-04     -1.46973113136600e+02    -3.74563527364836e+02    1.88712735777046e+02     
39533900.0000000         3435800.0000000          100.0000000              6.02886771957701e-04     -1.41345602193216e+02    -3.60479965667156e+02    1.70353931533826e+02     
39534000.0000000         3435800.0000000          100.0000000              6.16869604977209e-04     -1.38690584510880e+02    -3.48442786954528e+02    1.54567309073767e+02     
39534100.0000000         3435800.0000000          100.0000000              6.30683965723376e-04     -1.37824283785194e+02    -3.38012822360773e+02    1.41245868640261e+02     
39534200.0000000         3435800.0000000          100.0000000              6.44470910077108e-04     -1.38066213834015e+02    -3.28842597145955e+02    1.30007059542133e+02     
39534300.0000000         3435800.0000000          100.0000000              6.58324762413756e-04     -1.39131123248057e+02    -3.20692971683135e+02    1.20517879271727e+02     
39534400.0000000         3435800.0000000          100.0000000              6.72317008931283e-04     -1.40794736724417e+02    -3.13379633845872e+02    1.12603817334695e+02     
39534500.0000000         3435800.0000000          100.0000000              6.86497093432776e-04     -1.42861061531549e+02    -3.06771266762055e+02    1.06061422001833e+02     
39534600.0000000         3435800.0000000          100.0000000              7.00897753289376e-04     -1.45186046453914e+02    -3.00791110109363e+02    1.00710259070919e+02     
39534700.0000000         3435800.0000000          100.0000000              7.15539474572933e-04     -1.47671542858757e+02    -2.95386637419097e+02    9.63860675184775e+01     
39534800.0000000         3435800.0000000          100.0000000              7.30436224705056e-04     -1.50273379100259e+02    -2.90501647558099e+02    9.30100902109636e+01     
39534900.0000000         3435800.0000000          100.0000000              7.45590263594652e-04     -1.52778441886136e+02    -2.86047560027157e+02    9.04881112656747e+01     
39535000.0000000         3435800.0000000          100.0000000              7.60990277913659e-04     -1.55213152084929e+02    -2.81968299161493e+02    8.85591708136049e+01     
39531000.0000000         3435900.0000000          100.0000000              -6.69828100441234e-05    -1.43433700477171e+02    -2.82425207271101e+02    -3.09022898471213e+01    
39531100.0000000         3435900.0000000          100.0000000              -5.27921012530770e-05    -1.40445172748122e+02    -2.89098128333567e+02    -3.74528656575468e+01    
39531200.0000000         3435900.0000000          100.0000000              -3.88782322004574e-05    -1.37930045014945e+02    -2.96879704039834e+02    -4.52806944715374e+01    
39531300.0000000         3435900.0000000          100.0000000              -2.51819835943972e-05    -1.36136778048783e+02    -3.05961431015927e+02    -5.45600394787246e+01    
39531400.0000000         3435900.0000000          100.0000000              -1.16133156785190e-05    -1.35484152965682e+02    -3.16572641536941e+02    -6.55488631421021e+01    
39531500.0000000         3435900.0000000          100.0000000              1.97719732082180e-06     -1.36706532274461e+02    -3.28973161538625e+02    -7.83069482964854e+01    
39531600.0000000         3435900.0000000          100.0000000              1.58197969460463e-05     -1.40685080969513e+02    -3.43409668093866e+02    -9.26345482955735e+01    
39531700.0000000         3435900.0000000          100.0000000              3.02375068617963e-05     -1.48378428998562e+02    -3.60040124652872e+02    -1.08053227646421e+02    
39531800.0000000         3435900.0000000          100.0000000              4.56577143086258e-05     -1.60936389994275e+02    -3.78921365223949e+02    -1.23761333179402e+02    
39531900.0000000         3435900.0000000          100.0000000              6.26257353450537e-05     -1.79538357436846e+02    -3.99921774533181e+02    -1.38420437514871e+02    
39532000.0000000         3435900.0000000          100.0000000              8.18123121082702e-05     -2.05499295787540e+02    -4.22727487428671e+02    -1.49905746529342e+02    
39532100.0000000         3435900.0000000          100.0000000              1.03987378856750e-04     -2.39270423967297e+02    -4.46637717912342e+02    -1.54857770253921e+02    
39532200.0000000         3435900.0000000          100.0000000              1.29896016159846e-04     -2.79873216688169e+02    -4.70514700294442e+02    -1.49509319419606e+02    
39532300.0000000         3435900.0000000          100.0000000              1.60098732226272e-04     -3.24514500760710e+02    -4.92838545981275e+02    -1.30310064728821e+02    
39532400.0000000         3435900.0000000          100.0000000              1.94778054478439e-04     -3.68459442477914e+02    -5.11973929406099e+02    -9.50551091482567e+01    
39532500.0000000         3435900.0000000          100.0000000              2.33563353606582e-04     -4.05620002921536e+02    -5.26407873089300e+02    -4.43205586318644e+01    
39532600.0000000         3435900.0000000          100.0000000              2.75489700310188e-04     -4.30471252741568e+02    -5.35131362250992e+02    1.80969109582636e+01     
39532700.0000000         3435900.0000000          100.0000000              3.19124658615640e-04     -4.39441604236629e+02    -5.37681883397001e+02    8.58346510843729e+01     
39532800.0000000         3435900.0000000          100.0000000              3.62828153327596e-04     -4.32034784626655e+02    -5.34392881342085e+02    1.51695735545625e+02     
39532900.0000000         3435900.0000000          100.0000000              4.05088275919904e-04     -4.11270906538369e+02    -5.25081851399495e+02    2.10533917348148e+02     
39533000.0000000         3435900.0000000          100.0000000              4.44643312962898e-04     -3.77427421879528e+02    -5.10562554987262e+02    2.60519496549099e+02     
39533100.0000000         3435900.0000000          100.0000000              4.80247720128393e-04     -3.33983936519685e+02    -4.91445383265238e+02    2.93439159192488e+02     
39533200.0000000         3435900.0000000          100.0000000              5.11416105470614e-04     -2.89740318988813e+02    -4.69504020876903e+02    3.09297747364120e+02     
39533300.0000000         3435900.0000000          100.0000000              5.38271095452846e-04     -2.47502170074721e+02    -4.47187970782857e+02    3.12191472978010e+02     
39533400.0000000         3435900.0000000          100.0000000              5.61028067516961e-04     -2.08640555468307e+02    -4.25970147467730e+02    3.01897141598502e+02     
39533500.0000000         3435900.0000000          100.0000000              5.80261838574329e-04     -1.77536898823866e+02    -4.06251944975830e+02    2.81609138665555e+02     
39533600.0000000         3435900.0000000          100.0000000              5.96842060699691e-04     -1.55483428436615e+02    -3.88888087697186e+02    2.56702313856945e+02     
39533700.0000000         3435900.0000000          100.0000000              6.11618620731403e-04     -1.41247548470511e+02    -3.73783268697601e+02    2.30974832287987e+02     
39533800.0000000         3435900.0000000          100.0000000              6.25301253502435e-04     -1.33314578236693e+02    -3.60850203171631e+02    2.06843803273826e+02     
39533900.0000000         3435900.0000000          100.0000000              6.38424648290372e-04     -1.29689309851191e+02    -3.49832198157986e+02    1.85823865108776e+02     
39534000.0000000         3435900.0000000          100.0000000              6.51322234714320e-04     -1.28573591174672e+02    -3.40268274890941e+02    1.68061099414796e+02     
39534100.0000000         3435900.0000000          100.0000000              6.64185845696949e-04     -1.28875124717273e+02    -3.31753029790508e+02    1.53189417104724e+02     
39534200.0000000         3435900.0000000          100.0000000              6.77125614306233e-04     -1.30039228337337e+02    -3.24025711216697e+02    1.40670638551417e+02     
39534300.0000000         3435900.0000000          100.0000000              6.90215578697266e-04     -1.31856096368691e+02    -3.16926966643484e+02    1.30101480205601e+02     
39534400.0000000         3435900.0000000          100.0000000              7.03513079528682e-04     -1.34160908271742e+02    -3.10365250116294e+02    1.21234809635696e+02     
39534500.0000000         3435900.0000000          100.0000000              7.17059112488046e-04     -1.36807566943656e+02    -3.04313209520174e+02    1.13834496682472e+02     
39534600.0000000         3435900.0000000          100.0000000              7.30882359965086e-04     -1.39685421781341e+02    -2.98771641774550e+02    1.07741374003283e+02     
39534700.0000000         3435900.0000000          100.0000000              7.44998999799087e-04     -1.42660835948363e+02    -2.93684523263676e+02    1.02804785093939e+02     
39534800.0000000         3435900.0000000          100.0000000              7.59417068570973e-04     -1.45696413043163e+02    -2.89005596201398e+02    9.89167303826197e+01     
39534900.0000000         3435900.0000000          100.0000000              7.74131203405201e-04     -1.48556820908371e+02    -2.84673299347638e+02    9.59139420671899e+01     
39535000.0000000         3435900.0000000          100.0000000              7.89126649349325e-04     -1.51337813211517e+02    -2.80672505113632e+02    9.35463647700738e+01     
39531000.0000000         3436000.0000000          100.0000000              -3.85917976111279e-05    -1.49805442438086e+02    -2.85228813818599e+02    -2.55742621402408e+01    
39531100.0000000         3436000.0000000          100.0000000              -2.37142820654051e-05    -1.47839487821544e+02    -2.92250839083740e+02    -3.12233442269854e+01    
39531200.0000000         3436000.0000000          100.0000000              -9.00156609460539e-06    -1.46544928261967e+02    -3.00395502635697e+02    -3.78963827615696e+01    
39531300.0000000         3436000.0000000          100.0000000              5.62572702005314e-06     -1.46181005564519e+02    -3.09865987937982e+02    -4.56783316061103e+01    
39531400.0000000         3436000.0000000          100.0000000              2.02794444414755e-05     -1.47178669827519e+02    -3.20864707455442e+02    -5.47187686483771e+01    
39531500.0000000         3436000.0000000          100.0000000              3.51314133776269e-05     -1.50276862787133e+02    -3.33578403347504e+02    -6.49583586168490e+01    
39531600.0000000         3436000.0000000          100.0000000              5.04324816990122e-05     -1.56303894301896e+02    -3.48168753853078e+02    -7.60395125586247e+01    
39531700.0000000         3436000.0000000          100.0000000              6.65174989249320e-05     -1.66109583791764e+02    -3.64710325987651e+02    -8.73650086295048e+01    
39531800.0000000         3436000.0000000          100.0000000              8.38138527192251e-05     -1.80677269354573e+02    -3.83130137608062e+02    -9.79839797079741e+01    
39531900.0000000         3436000.0000000          100.0000000              1.02844273727061e-04     -2.00996177334262e+02    -4.03130297674360e+02    -1.06632020959956e+02    
39532000.0000000         3436000.0000000          100.0000000              1.24240243563395e-04     -2.28080622784496e+02    -4.24220222063042e+02    -1.11045654535509e+02    
39532100.0000000         3436000.0000000          100.0000000              1.48686227080659e-04     -2.61898940046417e+02    -4.45413641203827e+02    -1.08192947157775e+02    
39532200.0000000         3436000.0000000          100.0000000              1.76802116971427e-04     -3.01122564304695e+02    -4.65366488925793e+02    -9.48328134122994e+01    
39532300.0000000         3436000.0000000          100.0000000              2.08992218745618e-04     -3.42746587242238e+02    -4.82507591214902e+02    -6.82164982587292e+01    
39532400.0000000         3436000.0000000          100.0000000              2.45278278284342e-04     -3.82132354854262e+02    -4.95285850489261e+02    -2.69999182277817e+01    
39532500.0000000         3436000.0000000          100.0000000              2.85157366945021e-04     -4.13714737215827e+02    -5.02626660963388e+02    2.74530858363244e+01     
39532600.0000000         3436000.0000000          100.0000000              3.27595618878351e-04     -4.32603481336995e+02    -5.04122680347342e+02    9.11100126448955e+01     
39532700.0000000         3436000.0000000          100.0000000              3.71167250744422e-04     -4.36187884156496e+02    -5.00380141880942e+02    1.57872208629770e+02     
39532800.0000000         3436000.0000000          100.0000000              4.14294250043418e-04     -4.23731226448587e+02    -4.92070028809051e+02    2.21861314487334e+02     
39532900.0000000         3436000.0000000          100.0000000              4.55458376336033e-04     -3.97714945454837e+02    -4.79279153049404e+02    2.76961000961384e+02     
39533000.0000000         3436000.0000000          100.0000000              4.93449961811373e-04     -3.59843577095168e+02    -4.62670362450188e+02    3.21018086291042e+02     
39533100.0000000         3436000.0000000          100.0000000              5.27107946746333e-04     -3.12908173769165e+02    -4.43449714362060e+02    3.45524999013601e+02     
39533200.0000000         3436000.0000000          100.0000000              5.56123165243907e-04     -2.68334638359007e+02    -4.22944969607055e+02    3.51423841581566e+02     
39533300.0000000         3436000.0000000          100.0000000              5.80913453846252e-04     -2.27856707840183e+02    -4.04603121144248e+02    3.46188968661623e+02     
39533400.0000000         3436000.0000000          100.0000000              6.01802920231142e-04     -1.90841731002886e+02    -3.88746698911516e+02    3.30069666724951e+02     
39533500.0000000         3436000.0000000          100.0000000              6.19354651996319e-04     -1.61820682289312e+02    -3.74933457373243e+02    3.04860570821692e+02     
39533600.0000000         3436000.0000000          100.0000000              6.34466393684389e-04     -1.41782147244611e+02    -3.63047827258314e+02    2.76328107543949e+02     
39533700.0000000         3436000.0000000          100.0000000              6.47973997882968e-04     -1.29542364406279e+02    -3.52867912885261e+02    2.47771372783358e+02     
39533800.0000000         3436000.0000000          100.0000000              6.60578320737871e-04     -1.23393716251289e+02    -3.44331181868329e+02    2.21650469758814e+02     
39533900.0000000         3436000.0000000          100.0000000              6.72779539757785e-04     -1.21090698970848e+02    -3.36973053318642e+02    1.99285933345672e+02     
39534000.0000000         3436000.0000000          100.0000000              6.84863783571893e-04     -1.20838019482233e+02    -3.30305484018619e+02    1.80498791627443e+02     
39534100.0000000         3436000.0000000          100.0000000              6.96984870555808e-04     -1.21729585001115e+02    -3.24000271648615e+02    1.64680589431522e+02     
39534200.0000000         3436000.0000000          100.0000000              7.09232803531163e-04     -1.23329260982432e+02    -3.17903227539101e+02    1.51260815907482e+02     
39534300.0000000         3436000.0000000          100.0000000              7.21670826231478e-04     -1.25528674366069e+02    -3.11980533185249e+02    1.39768905989930e+02     
39534400.0000000         3436000.0000000          100.0000000              7.34355275574790e-04     -1.28236344474460e+02    -3.06310382209446e+02    1.29995441862056e+02     
39534500.0000000         3436000.0000000          100.0000000              7.47330320256317e-04     -1.31311922237674e+02    -3.00958199204611e+02    1.21794528654580e+02     
39534600.0000000         3436000.0000000          100.0000000              7.60624604815443e-04     -1.34595507727755e+02    -2.95934296858540e+02    1.15008453778931e+02     
39534700.0000000         3436000.0000000          100.0000000              7.74251256764728e-04     -1.37945998217301e+02    -2.91245420876969e+02    1.09455783117524e+02     
39534800.0000000         3436000.0000000          100.0000000              7.88214698946711e-04     -1.41306355763647e+02    -2.86839190197668e+02    1.05041643739171e+02     
39534900.0000000         3436000.0000000          100.0000000              8.02504400395172e-04     -1.44465635435261e+02    -2.82687085970558e+02    1.01517736455203e+02     
39535000.0000000         3436000.0000000          100.0000000              8.17106468678776e-04     -1.47557912254654e+02    -2.78829427440750e+02    9.86762423760622e+01     
